study_id,site_id,chamber_id,chamber_year,chamber_type,collar_installation_date,collar_installation_period,collar_insertion_depth,chamber_area,clipping,chamber_opacity,path_to_chamber,chamber_location_notes,chamber_notes,chamber_longitude,chamber_latitude,chamber_position_accuracy,chamber_position_method,elevation_class,chamber_elevation,chamber_elevation_datum,chamber_elevation_accuracy,chamber_elevation_method,chamber_elevation_notes,salinity_class,salinity_method,salinity_notes,inundation_time,inundation_method,inundation_notes,wetland_vegetation_class,wetland_vegetation_method,wetland_vegetation_notes,field_or_manipulation_code,mean_dry_bulk_density,se_dry_bulk_density,mean_soil_organic,se_soil_organic,mean_soil_carbon,se_soil_carbon,mean_soil_total_nitrogen,se_soil_total_nitrogen,mean_soil_CN_ratio,se_soil_CN_ratio,soil_depth
Keller_et_al_unpublished,Eden_Landing_E12 High,Eden_Landing_E12 High_3,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brine,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 High,Eden_Landing_E12 High_4,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brine,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 High,Eden_Landing_E12 High_5,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brine,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Inlet,Eden_Landing_E12 Inlet_1,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Inlet,Eden_Landing_E12 Inlet_2,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Inlet,Eden_Landing_E12 Inlet_5,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E1,Eden_Landing_E1_1,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E1,Eden_Landing_E1_2,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E1,Eden_Landing_E1_3,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E1,Eden_Landing_E1_4,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E1,Eden_Landing_E1_5,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Groseclose_et_al_2020,east,east_1,2018,static,2018-12-09,between one month and one year prior to sampling event,30,0.0325,FALSE,clear,FALSE,located at least 5m from edges and ponds; located in areas with similar vegetation and flooding conditions,"Two flux measurements were taken for each chamber, first with clear chamber opacity and second with the same chamber covered in cloth.",-90.13339167,29.67111,NA,RTK,high,0.284375,NAVD88,5e-4,RTK,Elevation collected and averaged from 4 corners of 1m plot in which the chamber was installed,NA,measurement,Data from CRMS station as well as in situ pore water salinity,NA,field observation,Surface elevation is an average of 4 points at each corner of the surrounding 1m2 plot,emergent,measurement,Vegetation ws fully upright when measurements taken - up to 4 chambers high; vegetation surveys to determine species  and cover class using Daubenmire method,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Groseclose_et_al_2020,east,east_2,2018,static,2018-12-09,between one month and one year prior to sampling event,30,0.0325,FALSE,clear,FALSE,located at least 5m from edges and ponds; located in areas with similar vegetation and flooding conditions,"Two flux measurements were taken for each chamber, first with clear chamber opacity and second with the same chamber covered in cloth.",-90.13351546,29.67135,NA,RTK,high,0.2991,NAVD88,5e-4,RTK,Elevation collected and averaged from 4 corners of 1m plot in which the chamber was installed,NA,measurement,Data from CRMS station as well as in situ pore water salinity,NA,field observation,Surface elevation is an average of 4 points at each corner of the surrounding 1m2 plot,emergent,measurement,Vegetation ws fully upright when measurements taken - up to 4 chambers high; vegetation surveys to determine species  and cover class using Daubenmire method,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Groseclose_et_al_2020,east,east_21,2018,static,2018-12-09,between one month and one year prior to sampling event,30,0.0325,FALSE,clear,FALSE,located at least 5m from edges and ponds; located in areas with similar vegetation and flooding conditions,"Two flux measurements were taken for each chamber, first with clear chamber opacity and second with the same chamber covered in cloth.",-90.13347898,29.67128,NA,RTK,high,0.2947,NAVD88,5e-4,RTK,Elevation collected and averaged from 4 corners of 1m plot in which the chamber was installed,NA,measurement,Data from CRMS station as well as in situ pore water salinity,NA,field observation,Surface elevation is an average of 4 points at each corner of the surrounding 1m2 plot,emergent,measurement,Vegetation ws fully upright when measurements taken - up to 4 chambers high; vegetation surveys to determine species  and cover class using Daubenmire method,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Groseclose_et_al_2020,east,east_26,2018,static,2018-12-09,between one month and one year prior to sampling event,30,0.0325,FALSE,clear,FALSE,located at least 5m from edges and ponds; located in areas with similar vegetation and flooding conditions,"Two flux measurements were taken for each chamber, first with clear chamber opacity and second with the same chamber covered in cloth.",-90.13359878,29.67122,NA,RTK,high,0.18019999999999997,NAVD88,5e-4,RTK,Elevation collected and averaged from 4 corners of 1m plot in which the chamber was installed,NA,measurement,Data from CRMS station as well as in situ pore water salinity,NA,field observation,Surface elevation is an average of 4 points at each corner of the surrounding 1m2 plot,emergent,measurement,Vegetation ws fully upright when measurements taken - up to 4 chambers high; vegetation surveys to determine species  and cover class using Daubenmire method,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Groseclose_et_al_2020,east,east_27,2018,static,2018-12-09,between one month and one year prior to sampling event,30,0.0325,FALSE,clear,FALSE,located at least 5m from edges and ponds; located in areas with similar vegetation and flooding conditions,"Two flux measurements were taken for each chamber, first with clear chamber opacity and second with the same chamber covered in cloth.",-90.13370802,29.67148,NA,RTK,high,0.244925,NAVD88,5e-4,RTK,Elevation collected and averaged from 4 corners of 1m plot in which the chamber was installed,NA,measurement,Data from CRMS station as well as in situ pore water salinity,NA,field observation,Surface elevation is an average of 4 points at each corner of the surrounding 1m2 plot,emergent,measurement,Vegetation ws fully upright when measurements taken - up to 4 chambers high; vegetation surveys to determine species  and cover class using Daubenmire method,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Groseclose_et_al_2020,east,east_28,2018,static,2018-12-09,between one month and one year prior to sampling event,30,0.0325,FALSE,clear,FALSE,located at least 5m from edges and ponds; located in areas with similar vegetation and flooding conditions,"Two flux measurements were taken for each chamber, first with clear chamber opacity and second with the same chamber covered in cloth.",-90.13377033,29.67145,NA,RTK,high,0.279575,NAVD88,5e-4,RTK,Elevation collected and averaged from 4 corners of 1m plot in which the chamber was installed,NA,measurement,Data from CRMS station as well as in situ pore water salinity,NA,field observation,Surface elevation is an average of 4 points at each corner of the surrounding 1m2 plot,emergent,measurement,Vegetation ws fully upright when measurements taken - up to 4 chambers high; vegetation surveys to determine species  and cover class using Daubenmire method,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Groseclose_et_al_2020,south,south_13,2018,static,2018-12-09,between one month and one year prior to sampling event,30,0.0325,FALSE,clear,FALSE,located at least 5m from edges and ponds; located in areas with similar vegetation and flooding conditions,"Two flux measurements were taken for each chamber, first with clear chamber opacity and second with the same chamber covered in cloth.",-90.13447489,29.67045,NA,RTK,high,0.25735,NAVD88,5e-4,RTK,Elevation collected and averaged from 4 corners of 1m plot in which the chamber was installed,NA,measurement,Data from CRMS station as well as in situ pore water salinity,NA,field observation,Surface elevation is an average of 4 points at each corner of the surrounding 1m2 plot,emergent,measurement,Vegetation ws fully upright when measurements taken - up to 4 chambers high; vegetation surveys to determine species  and cover class using Daubenmire method,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Groseclose_et_al_2020,south,south_14,2018,static,2018-12-09,between one month and one year prior to sampling event,30,0.0325,FALSE,clear,FALSE,located at least 5m from edges and ponds; located in areas with similar vegetation and flooding conditions,"Two flux measurements were taken for each chamber, first with clear chamber opacity and second with the same chamber covered in cloth.",-90.134509,29.67048,NA,RTK,high,0.266175,NAVD88,5e-4,RTK,Elevation collected and averaged from 4 corners of 1m plot in which the chamber was installed,NA,measurement,Data from CRMS station as well as in situ pore water salinity,NA,field observation,Surface elevation is an average of 4 points at each corner of the surrounding 1m2 plot,emergent,measurement,Vegetation ws fully upright when measurements taken - up to 4 chambers high; vegetation surveys to determine species  and cover class using Daubenmire method,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Groseclose_et_al_2020,south,south_15,2018,static,2018-12-09,between one month and one year prior to sampling event,30,0.0325,FALSE,clear,FALSE,located at least 5m from edges and ponds; located in areas with similar vegetation and flooding conditions,"Two flux measurements were taken for each chamber, first with clear chamber opacity and second with the same chamber covered in cloth.",-90.13450257,29.67041,NA,RTK,high,0.28235000000000005,NAVD88,5e-4,RTK,Elevation collected and averaged from 4 corners of 1m plot in which the chamber was installed,NA,measurement,Data from CRMS station as well as in situ pore water salinity,NA,field observation,Surface elevation is an average of 4 points at each corner of the surrounding 1m2 plot,emergent,measurement,Vegetation ws fully upright when measurements taken - up to 4 chambers high; vegetation surveys to determine species  and cover class using Daubenmire method,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Groseclose_et_al_2020,south,south_36,2018,static,2018-12-09,between one month and one year prior to sampling event,30,0.0325,FALSE,clear,FALSE,located at least 5m from edges and ponds; located in areas with similar vegetation and flooding conditions,"Two flux measurements were taken for each chamber, first with clear chamber opacity and second with the same chamber covered in cloth.",-90.13465259,29.67028,NA,RTK,high,0.261725,NAVD88,5e-4,RTK,Elevation collected and averaged from 4 corners of 1m plot in which the chamber was installed,NA,measurement,Data from CRMS station as well as in situ pore water salinity,NA,field observation,Surface elevation is an average of 4 points at each corner of the surrounding 1m2 plot,emergent,measurement,Vegetation ws fully upright when measurements taken - up to 4 chambers high; vegetation surveys to determine species  and cover class using Daubenmire method,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Groseclose_et_al_2020,south,south_37,2018,static,2018-12-09,between one month and one year prior to sampling event,30,0.0325,FALSE,clear,FALSE,located at least 5m from edges and ponds; located in areas with similar vegetation and flooding conditions,"Two flux measurements were taken for each chamber, first with clear chamber opacity and second with the same chamber covered in cloth.",-90.13472746,29.67031,NA,RTK,high,0.219125,NAVD88,5e-4,RTK,Elevation collected and averaged from 4 corners of 1m plot in which the chamber was installed,NA,measurement,Data from CRMS station as well as in situ pore water salinity,NA,field observation,Surface elevation is an average of 4 points at each corner of the surrounding 1m2 plot,emergent,measurement,Vegetation ws fully upright when measurements taken - up to 4 chambers high; vegetation surveys to determine species  and cover class using Daubenmire method,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Groseclose_et_al_2020,south,south_38,2018,static,2018-12-09,between one month and one year prior to sampling event,30,0.0325,FALSE,clear,FALSE,located at least 5m from edges and ponds; located in areas with similar vegetation and flooding conditions,"Two flux measurements were taken for each chamber, first with clear chamber opacity and second with the same chamber covered in cloth.",-90.13485475,29.67024,NA,RTK,high,0.246825,NAVD88,5e-4,RTK,Elevation collected and averaged from 4 corners of 1m plot in which the chamber was installed,NA,measurement,Data from CRMS station as well as in situ pore water salinity,NA,field observation,Surface elevation is an average of 4 points at each corner of the surrounding 1m2 plot,emergent,measurement,Vegetation ws fully upright when measurements taken - up to 4 chambers high; vegetation surveys to determine species  and cover class using Daubenmire method,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Groseclose_et_al_2020,west,west_10,2018,static,2018-12-09,between one month and one year prior to sampling event,30,0.0325,FALSE,clear,FALSE,located at least 5m from edges and ponds; located in areas with similar vegetation and flooding conditions,"Two flux measurements were taken for each chamber, first with clear chamber opacity and second with the same chamber covered in cloth.",-90.13766039,29.67195,NA,RTK,high,0.182125,NAVD88,5e-4,RTK,Elevation collected and averaged from 4 corners of 1m plot in which the chamber was installed,NA,measurement,Data from CRMS station as well as in situ pore water salinity,NA,field observation,Surface elevation is an average of 4 points at each corner of the surrounding 1m2 plot,emergent,measurement,Vegetation ws fully upright when measurements taken - up to 4 chambers high; vegetation surveys to determine species  and cover class using Daubenmire method,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Groseclose_et_al_2020,west,west_11,2018,static,2018-12-09,between one month and one year prior to sampling event,30,0.0325,FALSE,clear,FALSE,located at least 5m from edges and ponds; located in areas with similar vegetation and flooding conditions,"Two flux measurements were taken for each chamber, first with clear chamber opacity and second with the same chamber covered in cloth.",-90.13760221,29.67209,NA,RTK,high,0.169125,NAVD88,5e-4,RTK,Elevation collected and averaged from 4 corners of 1m plot in which the chamber was installed,NA,measurement,Data from CRMS station as well as in situ pore water salinity,NA,field observation,Surface elevation is an average of 4 points at each corner of the surrounding 1m2 plot,emergent,measurement,Vegetation ws fully upright when measurements taken - up to 4 chambers high; vegetation surveys to determine species  and cover class using Daubenmire method,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,SW-Low,SW_L,2016,static,NA,less than one week prior to sampling event,3,NA,FALSE,clear,NA,collar locations changed for each flux measurement campaign,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,SW-Low,SW_R,2016,static,NA,less than one week prior to sampling event,3,NA,FALSE,clear,NA,collar locations changed for each flux measurement campaign,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,WE-Low,WE_L,2016,static,NA,less than one week prior to sampling event,3,NA,FALSE,clear,NA,collar locations changed for each flux measurement campaign,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,WE-Low,WE_R,2016,static,NA,less than one week prior to sampling event,3,NA,FALSE,clear,NA,collar locations changed for each flux measurement campaign,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,SW-Low,SW_1,2015,static,2015-05,between one week and one month prior to sampling event,NA,NA,FALSE,clear,NA,NA,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,SW-Low,SW_2,2015,static,2015-05,between one week and one month prior to sampling event,NA,NA,FALSE,clear,NA,NA,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,SW-Low,SW_3,2015,static,2015-05,between one week and one month prior to sampling event,NA,NA,FALSE,clear,NA,NA,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,SW-Low,SW_4,2015,static,2015-05,between one week and one month prior to sampling event,NA,NA,FALSE,clear,NA,NA,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,SW-Low,SW_5,2015,static,2015-05,between one week and one month prior to sampling event,NA,NA,FALSE,clear,NA,NA,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,SW-Low,SW_6,2015,static,2015-05,between one week and one month prior to sampling event,NA,NA,FALSE,clear,NA,NA,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,WE-Low,WE_1,2015,static,2015-05,between one week and one month prior to sampling event,NA,NA,FALSE,clear,NA,NA,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,WE-Low,WE_2,2015,static,2015-05,between one week and one month prior to sampling event,NA,NA,FALSE,clear,NA,NA,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,WE-Low,WE_3,2015,static,2015-05,between one week and one month prior to sampling event,NA,NA,FALSE,clear,NA,NA,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,WE-Low,WE_4,2015,static,2015-05,between one week and one month prior to sampling event,NA,NA,FALSE,clear,NA,NA,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,WE-Low,WE_5,2015,static,2015-05,between one week and one month prior to sampling event,NA,NA,FALSE,clear,NA,NA,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoghegan_et_al_2018,WE-Low,WE_6,2015,static,2015-05,between one week and one month prior to sampling event,NA,NA,FALSE,clear,NA,NA,NA,NA,NA,NA,NA,low,NA,NA,NA,RTK,elevation measured at the site level,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diefenderfer_et_al_2018,PNNL_MCRL_SequimWA,PNNL_MCRL_SequimWA_4,NA,automated,NA,NA,5,0.01824,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2.32,NAVD88,NA,RTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diefenderfer_et_al_2018,PNNL_MCRL_SequimWA,PNNL_MCRL_SequimWA_3,NA,automated,NA,NA,5,0.01824,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2.345,NAVD88,NA,RTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diefenderfer_et_al_2018,PNNL_MCRL_SequimWA,PNNL_MCRL_SequimWA_1,NA,automated,NA,NA,5,0.01824,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2.38,NAVD88,NA,RTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
